Q,A,role
"너 때문에 아빠 너희 계속 우시고..야..야.. 진짜 장난 아니었어..택아, 나 오늘 너희 아빠 슈퍼맨인 줄 알았어",소리야? 무슨,택
"너 때문에 아빠 너희 계속 우시고..야..야.. 진짜 장난 아니었어..택아, 나 오늘 너희 아빠 슈퍼맨인 줄 알았어",소리야? 무슨,택
"너 때문에 아빠 너희 계속 우시고..야..야.. 진짜 장난 아니었어..택아, 나 오늘 너희 아빠 슈퍼맨인 줄 알았어",소리야?,택
"너 때문에 아빠 너희 계속 우시고..야..야.. 진짜 장난 아니었어..택아, 나 오늘 너희 아빠 슈퍼맨인 줄 알았어",무슨 소리야?,택
"때문에 너희 아빠 계속 우시고..야..야.. 진짜 장난 아니었어..택아, 나 오늘 너희 아빠 슈퍼맨인 줄 알았어",소리야? 무슨,택
"때문에 너희 아빠 계속 우시고..야..야.. 진짜 장난 아니었어..택아, 나 오늘 너희 아빠 슈퍼맨인 줄 알았어",소리야? 무슨,택
"때문에 너희 아빠 계속 우시고..야..야.. 진짜 장난 아니었어..택아, 나 오늘 너희 아빠 슈퍼맨인 줄 알았어",소리야?,택
"때문에 너희 아빠 계속 우시고..야..야.. 진짜 장난 아니었어..택아, 나 오늘 너희 아빠 슈퍼맨인 줄 알았어",무슨 소리야?,택
"너 때문에 너희 아빠 계속 우시고..야..야.. 진짜 장난 아니었어..택아, 나 오늘 너희 아빠 슈퍼맨인 줄 알았어",소리야? 무슨,택
"너 때문에 너희 아빠 계속 우시고..야..야.. 진짜 장난 아니었어..택아, 나 오늘 너희 아빠 슈퍼맨인 줄 알았어",소리야? 무슨,택
"너 때문에 너희 아빠 계속 우시고..야..야.. 진짜 장난 아니었어..택아, 나 오늘 너희 아빠 슈퍼맨인 줄 알았어",소리야?,택
"너 때문에 너희 아빠 계속 우시고..야..야.. 진짜 장난 아니었어..택아, 나 오늘 너희 아빠 슈퍼맨인 줄 알았어",무슨 소리야?,택
진짜 어디서 그런 괴력이..,말이냐니깐. 무슨,택
진짜 어디서 그런 괴력이..,말이냐니깐. 무슨,택
진짜 어디서 그런 괴력이..,말이냐니깐.,택
진짜 어디서 그런 괴력이..,무슨 말이냐니깐.,택
와 이게 무슨 일이야,말이냐니깐. 무슨,택
와 이게 무슨 일이야,말이냐니깐. 무슨,택
와 이게 무슨 일이야,말이냐니깐.,택
와 이게 무슨 일이야,무슨 말이냐니깐.,택
이게 미쳤나,말이냐니깐. 무슨,택
이게 미쳤나,말이냐니깐. 무슨,택
이게 미쳤나,말이냐니깐.,택
이게 미쳤나,무슨 말이냐니깐.,택
어디서 진짜  그런 괴력이..,말이냐니깐. 무슨,택
어디서 진짜  그런 괴력이..,말이냐니깐. 무슨,택
어디서 진짜  그런 괴력이..,말이냐니깐.,택
어디서 진짜  그런 괴력이..,무슨 말이냐니깐.,택
진짜 어디서 괴력이.. 그런,말이냐니깐. 무슨,택
진짜 어디서 괴력이.. 그런,말이냐니깐. 무슨,택
진짜 어디서 괴력이.. 그런,말이냐니깐.,택
진짜 어디서 괴력이.. 그런,무슨 말이냐니깐.,택
진짜 어디서 그런 괴력이..,말이냐니깐. 무슨,택
진짜 어디서 그런 괴력이..,말이냐니깐. 무슨,택
진짜 어디서 그런 괴력이..,말이냐니깐.,택
진짜 어디서 그런 괴력이..,무슨 말이냐니깐.,택
여보세요.,여보세요.,택
여보세요.,여보세요.,택
여보세요.,여보세요.,택
여보세요.,여보세요.,택
여보세요?,여보세요.,택
여보세요?,여보세요.,택
여보세요.,여보세요.,택
여보세요.,여보세요.,택
여보세요.,여보세요.,택
여보세요.,여보세요.,택
"어, 택아!",일 아빠! 무슨  있으세요?,택
"어, 택아!",무슨 아빠! 일 있으세요?,택
"어, 택아!",아빠! 일 있으세요?,택
"어, 택아!",아빠! 무슨 일 있으세요?,택
택이는!?,일 아빠! 무슨  있으세요?,택
택이는!?,무슨 아빠! 일 있으세요?,택
택이는!?,아빠! 일 있으세요?,택
택이는!?,아빠! 무슨 일 있으세요?,택
택이는!?,일 아빠! 무슨  있으세요?,택
택이는!?,무슨 아빠! 일 있으세요?,택
택이는!?,아빠! 일 있으세요?,택
택이는!?,아빠! 무슨 일 있으세요?,택
"택아? 여보세요, ",일 아빠! 무슨  있으세요?,택
"택아? 여보세요, ",무슨 아빠! 일 있으세요?,택
"택아? 여보세요, ",아빠! 일 있으세요?,택
"택아? 여보세요, ",아빠! 무슨 일 있으세요?,택
"택아? 여보세요,",일 아빠! 무슨  있으세요?,택
"택아? 여보세요,",무슨 아빠! 일 있으세요?,택
"택아? 여보세요,",아빠! 일 있으세요?,택
"택아? 여보세요,",아빠! 무슨 일 있으세요?,택
"여보세요, 택아?",일 아빠! 무슨  있으세요?,택
"여보세요, 택아?",무슨 아빠! 일 있으세요?,택
"여보세요, 택아?",아빠! 일 있으세요?,택
"여보세요, 택아?",아빠! 무슨 일 있으세요?,택
"야, 밖에 비 오냐? 뭐가 이렇게 비가 많이 오냐..,","좋아요. 예, 많이 와요. 날씨 안 ",택
"야, 밖에 비 오냐? 뭐가 이렇게 비가 많이 오냐..,","예, 많이 와요. 안 날씨 좋아요.",택
"야, 밖에 비 오냐? 뭐가 이렇게 비가 많이 오냐..,","예, 많이 와요. 날씨 안 좋아요.",택
밖에 비 오지. 응?,"좋아요. 예, 많이 와요. 날씨 안 ",택
밖에 비 오지. 응?,"예, 많이 와요. 안 날씨 좋아요.",택
밖에 비 오지. 응?,"예, 많이 와요. 날씨 안 좋아요.",택
밖에 비 오지. 응?,"좋아요. 예, 많이 와요. 날씨 안 ",택
밖에 비 오지. 응?,"예, 많이 와요. 안 날씨 좋아요.",택
밖에 비 오지. 응?,"예, 많이 와요. 날씨 안 좋아요.",택
많이 거기 비  온다며?,"좋아요. 예, 많이 와요. 날씨 안 ",택
많이 거기 비  온다며?,"예, 많이 와요. 안 날씨 좋아요.",택
많이 거기 비  온다며?,"예, 많이 와요. 날씨 안 좋아요.",택
거기 많이 비 온다며?,"좋아요. 예, 많이 와요. 날씨 안 ",택
거기 많이 비 온다며?,"예, 많이 와요. 안 날씨 좋아요.",택
거기 많이 비 온다며?,"예, 많이 와요. 날씨 안 좋아요.",택
거기 비 많이 온다며?,"좋아요. 예, 많이 와요. 날씨 안 ",택
거기 비 많이 온다며?,"예, 많이 와요. 안 날씨 좋아요.",택
거기 비 많이 온다며?,"예, 많이 와요. 날씨 안 좋아요.",택
잘 먹겠습니다.,네.,택
잘 먹겠습니다.,네.,택
잘 먹겠습니다.,네.,택
잘 먹겠습니다.,네.,택
뭐 하긴. 밥 먹지.,네.,택
뭐 하긴. 밥 먹지.,네.,택
"컨디션 그래.  조절 하고, 밥 잘 챙겨 먹고",네.,택
"컨디션 그래.  조절 하고, 밥 잘 챙겨 먹고",네.,택
"그래. 조절 컨디션 하고, 밥 잘 챙겨 먹고",네.,택
"그래. 조절 컨디션 하고, 밥 잘 챙겨 먹고",네.,택
"그래. 컨디션 조절 하고, 밥 잘 챙겨 먹고",네.,택
"그래. 컨디션 조절 하고, 밥 잘 챙겨 먹고",네.,택
어. 우리 집 가자. 내 꺼 줄게.,네.,택
어. 우리 집 가자. 내 꺼 줄게.,네.,택
어. 우리 집 가자. 내 꺼 줄게.,네.,택
어. 우리 집 가자. 내 꺼 줄게.,네.,택
집에서 하면 되잖아.,네.,택
집에서 하면 되잖아.,네.,택
수연이 니가 정환이랑  집만 가면 돼,네.,택
수연이 니가 정환이랑  집만 가면 돼,네.,택
정환이랑 니가 수연이 집만 가면 돼,네.,택
정환이랑 니가 수연이 집만 가면 돼,네.,택
니가 정환이랑 수연이 집만 가면 돼,네.,택
니가 정환이랑 수연이 집만 가면 돼,네.,택
"그러실 필요, 없습니다. 우리 최사범님 힘드실까봐, 제가 직접. 왔습니다.",알고 너 어떻게  왔냐?,택
"그러실 필요, 없습니다. 우리 최사범님 힘드실까봐, 제가 직접. 왔습니다.",너 알고 어떻게 왔냐?,택
"그러실 필요, 없습니다. 우리 최사범님 힘드실까봐, 제가 직접. 왔습니다.",너 알고 왔냐?,택
"그러실 필요, 없습니다. 우리 최사범님 힘드실까봐, 제가 직접. 왔습니다.",너 어떻게 알고 왔냐?,택
"저, 저기…최 사범.",알고 너 어떻게  왔냐?,택
"저, 저기…최 사범.",너 알고 어떻게 왔냐?,택
"저, 저기…최 사범.",너 알고 왔냐?,택
"저, 저기…최 사범.",너 어떻게 알고 왔냐?,택
"너 기다리다가 배고파 죽는 줄 알았어. 기원에 전화까지 했다, 씨!!",알고 너 어떻게  왔냐?,택
"너 기다리다가 배고파 죽는 줄 알았어. 기원에 전화까지 했다, 씨!!",너 알고 어떻게 왔냐?,택
"너 기다리다가 배고파 죽는 줄 알았어. 기원에 전화까지 했다, 씨!!",너 알고 왔냐?,택
"너 기다리다가 배고파 죽는 줄 알았어. 기원에 전화까지 했다, 씨!!",너 어떻게 알고 왔냐?,택
"힘드실까봐, 우리 최사범님  제가 직접. 왔습니다.",알고 너 어떻게  왔냐?,택
"힘드실까봐, 우리 최사범님  제가 직접. 왔습니다.",너 알고 어떻게 왔냐?,택
"힘드실까봐, 우리 최사범님  제가 직접. 왔습니다.",너 알고 왔냐?,택
"힘드실까봐, 우리 최사범님  제가 직접. 왔습니다.",너 어떻게 알고 왔냐?,택
"우리 힘드실까봐, 최사범님 제가 직접. 왔습니다.",알고 너 어떻게  왔냐?,택
"우리 힘드실까봐, 최사범님 제가 직접. 왔습니다.",너 알고 어떻게 왔냐?,택
"우리 힘드실까봐, 최사범님 제가 직접. 왔습니다.",너 알고 왔냐?,택
"우리 힘드실까봐, 최사범님 제가 직접. 왔습니다.",너 어떻게 알고 왔냐?,택
"최사범님 힘드실까봐, 제가 직접. 왔습니다.",알고 너 어떻게  왔냐?,택
"최사범님 힘드실까봐, 제가 직접. 왔습니다.",너 알고 어떻게 왔냐?,택
"최사범님 힘드실까봐, 제가 직접. 왔습니다.",너 알고 왔냐?,택
"최사범님 힘드실까봐, 제가 직접. 왔습니다.",너 어떻게 알고 왔냐?,택
"우리 최사범님 힘드실까봐, 제가 직접. 왔습니다.",알고 너 어떻게  왔냐?,택
"우리 최사범님 힘드실까봐, 제가 직접. 왔습니다.",너 알고 어떻게 왔냐?,택
"우리 최사범님 힘드실까봐, 제가 직접. 왔습니다.",너 알고 왔냐?,택
"우리 최사범님 힘드실까봐, 제가 직접. 왔습니다.",너 어떻게 알고 왔냐?,택
왜? 택이 생일파티 해주게?,가~ 알아.,택
왜? 택이 생일파티 해주게?,가~ 알아.,택
왜? 택이 생일파티 해주게?,알아. 가~,택
"아 맞다. 그리고 내일 너 생일, 택이 방에서 할 거지?",가~ 알아.,택
"아 맞다. 그리고 내일 너 생일, 택이 방에서 할 거지?",가~ 알아.,택
"아 맞다. 그리고 내일 너 생일, 택이 방에서 할 거지?",알아. 가~,택
아이 됐어. 생일 그런 거 뭐하러 해~ 택이도 다음날 대회있댔어.. 그런 거 다음에 해,가~ 알아.,택
아이 됐어. 생일 그런 거 뭐하러 해~ 택이도 다음날 대회있댔어.. 그런 거 다음에 해,가~ 알아.,택
아이 됐어. 생일 그런 거 뭐하러 해~ 택이도 다음날 대회있댔어.. 그런 거 다음에 해,알아. 가~,택
이번 택아!  주말에 정환이 생일 알지? 해피 벌쓰데이 투 유~!,가~ 알아.,택
이번 택아!  주말에 정환이 생일 알지? 해피 벌쓰데이 투 유~!,가~ 알아.,택
이번 택아!  주말에 정환이 생일 알지? 해피 벌쓰데이 투 유~!,알아. 가~,택
택아! 이번 주말에 정환이 생일 해피 알지? 벌쓰데이 투 유~!,가~ 알아.,택
택아! 이번 주말에 정환이 생일 해피 알지? 벌쓰데이 투 유~!,가~ 알아.,택
택아! 이번 주말에 정환이 생일 해피 알지? 벌쓰데이 투 유~!,알아. 가~,택
택아! 주말에 정환이 생일 알지? 해피 벌쓰데이 투 유~!,가~ 알아.,택
택아! 주말에 정환이 생일 알지? 해피 벌쓰데이 투 유~!,가~ 알아.,택
택아! 주말에 정환이 생일 알지? 해피 벌쓰데이 투 유~!,알아. 가~,택
택아! 이번 주말에 정환이 생일 알지? 해피 벌쓰데이 투 유~!,가~ 알아.,택
택아! 이번 주말에 정환이 생일 알지? 해피 벌쓰데이 투 유~!,가~ 알아.,택
택아! 이번 주말에 정환이 생일 알지? 해피 벌쓰데이 투 유~!,알아. 가~,택
그거 나 줘,바나나는요?,택
그거 나 줘,바나나는요?,택
선물이요.,바나나는요?,택
선물이요.,바나나는요?,택
응. 줘.,바나나는요?,택
응. 줘.,바나나는요?,택
봉지 이  하나씩 드리면 돼.,바나나는요?,택
봉지 이  하나씩 드리면 돼.,바나나는요?,택
이 봉지 하나씩 돼. 드리면,바나나는요?,택
이 봉지 하나씩 돼. 드리면,바나나는요?,택
봉지 하나씩 드리면 돼.,바나나는요?,택
봉지 하나씩 드리면 돼.,바나나는요?,택
이 봉지 하나씩 드리면 돼.,바나나는요?,택
이 봉지 하나씩 드리면 돼.,바나나는요?,택
"오~ 바나나 진주, 많이 먹어~",하나만 아~저 이거  주시면 안돼요?,택
"오~ 바나나 진주, 많이 먹어~",아~저 이거 주시면 하나만 안돼요?,택
"오~ 바나나 진주, 많이 먹어~",아~저 이거 하나만 주시면 안돼요?,택
바나나는요?,하나만 아~저 이거  주시면 안돼요?,택
바나나는요?,아~저 이거 주시면 하나만 안돼요?,택
바나나는요?,아~저 이거 하나만 주시면 안돼요?,택
바나나~왠열~,하나만 아~저 이거  주시면 안돼요?,택
바나나~왠열~,아~저 이거 주시면 하나만 안돼요?,택
바나나~왠열~,아~저 이거 하나만 주시면 안돼요?,택
진주 이거  줄 건데? 가 바나나 좋아해 .,하나만 아~저 이거  주시면 안돼요?,택
진주 이거  줄 건데? 가 바나나 좋아해 .,아~저 이거 주시면 하나만 안돼요?,택
진주 이거  줄 건데? 가 바나나 좋아해 .,아~저 이거 하나만 주시면 안돼요?,택
이거 진주 건데? 줄 진주가 바나나 좋아해 .,하나만 아~저 이거  주시면 안돼요?,택
이거 진주 건데? 줄 진주가 바나나 좋아해 .,아~저 이거 주시면 하나만 안돼요?,택
이거 진주 건데? 줄 진주가 바나나 좋아해 .,아~저 이거 하나만 주시면 안돼요?,택
이거 진주 줄 건데? 진주가 바나나 좋아해 .,하나만 아~저 이거  주시면 안돼요?,택
이거 진주 줄 건데? 진주가 바나나 좋아해 .,아~저 이거 주시면 하나만 안돼요?,택
이거 진주 줄 건데? 진주가 바나나 좋아해 .,아~저 이거 하나만 주시면 안돼요?,택
아이고~ 김 사장~~,안녕하세요.,택
아이고~ 김 사장~~,안녕하세요.,택
하이고~ 김 사장~,안녕하세요.,택
하이고~ 김 사장~,안녕하세요.,택
최 사범!!,안녕하세요.,택
최 사범!!,안녕하세요.,택
사장~ 아이고 최,안녕하세요.,택
사장~ 아이고 최,안녕하세요.,택
최 아이고 사장~,안녕하세요.,택
최 아이고 사장~,안녕하세요.,택
최 사장~,안녕하세요.,택
최 사장~,안녕하세요.,택
아이고 최 사장~,안녕하세요.,택
아이고 최 사장~,안녕하세요.,택
아이고~ 김 사장~~,못하는데 어떡해요? 저,택
아이고~ 김 사장~~,어떡해요? 못하는데 저,택
아이고~ 김 사장~~,어떡해요? 못하는데,택
아이고~ 김 사장~~,어떡해요? 저 못하는데,택
하이고~ 김 사장~,못하는데 어떡해요? 저,택
하이고~ 김 사장~,어떡해요? 못하는데 저,택
하이고~ 김 사장~,어떡해요? 못하는데,택
하이고~ 김 사장~,어떡해요? 저 못하는데,택
아이고 최 사장~,못하는데 어떡해요? 저,택
아이고 최 사장~,어떡해요? 못하는데 저,택
아이고 최 사장~,어떡해요? 못하는데,택
아이고 최 사장~,어떡해요? 저 못하는데,택
해야지~ 야! 아이고 김 사장,못하는데 어떡해요? 저,택
해야지~ 야! 아이고 김 사장,어떡해요? 못하는데 저,택
해야지~ 야! 아이고 김 사장,어떡해요? 못하는데,택
해야지~ 야! 아이고 김 사장,어떡해요? 저 못하는데,택
야! 아이고 사장 김 해야지~,못하는데 어떡해요? 저,택
야! 아이고 사장 김 해야지~,어떡해요? 못하는데 저,택
야! 아이고 사장 김 해야지~,어떡해요? 못하는데,택
야! 아이고 사장 김 해야지~,어떡해요? 저 못하는데,택
야! 김 사장 해야지~,못하는데 어떡해요? 저,택
야! 김 사장 해야지~,어떡해요? 못하는데 저,택
야! 김 사장 해야지~,어떡해요? 못하는데,택
야! 김 사장 해야지~,어떡해요? 저 못하는데,택
야! 아이고 김 사장 해야지~,못하는데 어떡해요? 저,택
야! 아이고 김 사장 해야지~,어떡해요? 못하는데 저,택
야! 아이고 김 사장 해야지~,어떡해요? 못하는데,택
야! 아이고 김 사장 해야지~,어떡해요? 저 못하는데,택
아저씨 택이 왔어요?,"갖다드리래요. 아, 과일이요. 아빠가 ",택
아저씨 택이 왔어요?,"아, 과일이요. 갖다드리래요. 아빠가",택
아저씨 택이 왔어요?,"아, 과일이요. 아빠가 갖다드리래요.",택
택이는!?,"갖다드리래요. 아, 과일이요. 아빠가 ",택
택이는!?,"아, 과일이요. 갖다드리래요. 아빠가",택
택이는!?,"아, 과일이요. 아빠가 갖다드리래요.",택
택이는!?,"갖다드리래요. 아, 과일이요. 아빠가 ",택
택이는!?,"아, 과일이요. 갖다드리래요. 아빠가",택
택이는!?,"아, 과일이요. 아빠가 갖다드리래요.",택
왔어? 택이  뭐야 이게?,"갖다드리래요. 아, 과일이요. 아빠가 ",택
왔어? 택이  뭐야 이게?,"아, 과일이요. 갖다드리래요. 아빠가",택
왔어? 택이  뭐야 이게?,"아, 과일이요. 아빠가 갖다드리래요.",택
택이 뭐야 왔어? 이게?,"갖다드리래요. 아, 과일이요. 아빠가 ",택
택이 뭐야 왔어? 이게?,"아, 과일이요. 갖다드리래요. 아빠가",택
택이 뭐야 왔어? 이게?,"아, 과일이요. 아빠가 갖다드리래요.",택
택이 왔어? 뭐야 이게?,"갖다드리래요. 아, 과일이요. 아빠가 ",택
택이 왔어? 뭐야 이게?,"아, 과일이요. 갖다드리래요. 아빠가",택
택이 왔어? 뭐야 이게?,"아, 과일이요. 아빠가 갖다드리래요.",택
맛있드나!?,봤어요. 네 제가,택
맛있드나!?,네 봤어요. 제가,택
맛있드나!?,제가 봤어요.,택
맛있드나!?,네 제가 봤어요.,택
"오오오!! 과일주!! 잘했다, 해!!",봤어요. 네 제가,택
"오오오!! 과일주!! 잘했다, 해!!",네 봤어요. 제가,택
"오오오!! 과일주!! 잘했다, 해!!",제가 봤어요.,택
"오오오!! 과일주!! 잘했다, 해!!",네 제가 봤어요.,택
맛있나?,봤어요. 네 제가,택
맛있나?,네 봤어요. 제가,택
맛있나?,제가 봤어요.,택
맛있나?,네 제가 봤어요.,택
있지? 오렌지도,봤어요. 네 제가,택
있지? 오렌지도,네 봤어요. 제가,택
있지? 오렌지도,제가 봤어요.,택
있지? 오렌지도,네 제가 봤어요.,택
있지? 오렌지도,봤어요. 네 제가,택
있지? 오렌지도,네 봤어요. 제가,택
있지? 오렌지도,제가 봤어요.,택
있지? 오렌지도,네 제가 봤어요.,택
오렌지도 있지?,봤어요. 네 제가,택
오렌지도 있지?,네 봤어요. 제가,택
오렌지도 있지?,제가 봤어요.,택
오렌지도 있지?,네 제가 봤어요.,택
"어, 왔어?",어.,택
"어, 왔어?",어.,택
"어, 왔어?",어.,택
"어, 왔어?",어.,택
왔어?,어.,택
왔어?,어.,택
왔어? 어,어.,택
왔어? 어,어.,택
왔어? 어,어.,택
왔어? 어,어.,택
왔어?,어.,택
왔어?,어.,택
어 왔어?,어.,택
어 왔어?,어.,택
밥 먹어.,저 아니에요.  덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
밥 먹어.,아니에요. 저 덕선이 가봐야돼서. 집에 갈게요. 안녕히계세요,택
밥 먹어.,아니에요. 덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
밥 먹어.,아니에요. 저 덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
저 택아.. 있잖아. 아니다. 얼릉 밥 먹어.,저 아니에요.  덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
저 택아.. 있잖아. 아니다. 얼릉 밥 먹어.,아니에요. 저 덕선이 가봐야돼서. 집에 갈게요. 안녕히계세요,택
저 택아.. 있잖아. 아니다. 얼릉 밥 먹어.,아니에요. 덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
저 택아.. 있잖아. 아니다. 얼릉 밥 먹어.,아니에요. 저 덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
밥 먹자~,저 아니에요.  덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
밥 먹자~,아니에요. 저 덕선이 가봐야돼서. 집에 갈게요. 안녕히계세요,택
밥 먹자~,아니에요. 덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
밥 먹자~,아니에요. 저 덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
먹고 택아 밥  가.,저 아니에요.  덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
먹고 택아 밥  가.,아니에요. 저 덕선이 가봐야돼서. 집에 갈게요. 안녕히계세요,택
먹고 택아 밥  가.,아니에요. 덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
먹고 택아 밥  가.,아니에요. 저 덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
택아 먹고 밥 가.,저 아니에요.  덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
택아 먹고 밥 가.,아니에요. 저 덕선이 가봐야돼서. 집에 갈게요. 안녕히계세요,택
택아 먹고 밥 가.,아니에요. 덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
택아 먹고 밥 가.,아니에요. 저 덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
택아 밥 먹고 가.,저 아니에요.  덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
택아 밥 먹고 가.,아니에요. 저 덕선이 가봐야돼서. 집에 갈게요. 안녕히계세요,택
택아 밥 먹고 가.,아니에요. 덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
택아 밥 먹고 가.,아니에요. 저 덕선이 집에 가봐야돼서. 갈게요. 안녕히계세요,택
너 시간 돼?,"간다. 응, 돼. ",택
너 시간 돼?,"응, 간다. 돼.",택
너 시간 돼?,"응, 돼. 간다.",택
너 시간되지?,"간다. 응, 돼. ",택
너 시간되지?,"응, 간다. 돼.",택
너 시간되지?,"응, 돼. 간다.",택
너 시간되지?,"간다. 응, 돼. ",택
너 시간되지?,"응, 간다. 돼.",택
너 시간되지?,"응, 돼. 간다.",택
시간 너  돼?,"간다. 응, 돼. ",택
시간 너  돼?,"응, 간다. 돼.",택
시간 너  돼?,"응, 돼. 간다.",택
너 돼? 시간,"간다. 응, 돼. ",택
너 돼? 시간,"응, 간다. 돼.",택
너 돼? 시간,"응, 돼. 간다.",택
너 돼?,"간다. 응, 돼. ",택
너 돼?,"응, 간다. 돼.",택
너 돼?,"응, 돼. 간다.",택
너 시간 돼?,"간다. 응, 돼. ",택
너 시간 돼?,"응, 간다. 돼.",택
너 시간 돼?,"응, 돼. 간다.",택
"수연이, 멍충아!","잠깐만. 수연아, ",택
"수연이, 멍충아!","잠깐만. 수연아,",택
"수연이, 멍충아!","수연아, 잠깐만.",택
수연아!,"잠깐만. 수연아, ",택
수연아!,"잠깐만. 수연아,",택
수연아!,"수연아, 잠깐만.",택
수연아!!,"잠깐만. 수연아, ",택
수연아!!,"잠깐만. 수연아,",택
수연아!!,"수연아, 잠깐만.",택
멍충아! 수연이야 이,"잠깐만. 수연아, ",택
멍충아! 수연이야 이,"잠깐만. 수연아,",택
멍충아! 수연이야 이,"수연아, 잠깐만.",택
수연이야 멍충아! 이,"잠깐만. 수연아, ",택
수연이야 멍충아! 이,"잠깐만. 수연아,",택
수연이야 멍충아! 이,"수연아, 잠깐만.",택
수연이야 멍충아!,"잠깐만. 수연아, ",택
수연이야 멍충아!,"잠깐만. 수연아,",택
수연이야 멍충아!,"수연아, 잠깐만.",택
수연이야 이 멍충아!,"잠깐만. 수연아, ",택
수연이야 이 멍충아!,"잠깐만. 수연아,",택
수연이야 이 멍충아!,"수연아, 잠깐만.",택
바나나는요?,왠열~,택
바나나는요?,왠열~,택
"오~ 바나나 진주, 많이 먹어~",왠열~,택
"오~ 바나나 진주, 많이 먹어~",왠열~,택
이거 진주 줄 건데? 진주가 바나나 좋아해 .,왠열~,택
이거 진주 줄 건데? 진주가 바나나 좋아해 .,왠열~,택
바나나~왠열~,왠열~,택
바나나~왠열~,왠열~,택
바나나~왠열~,왠열~,택
바나나~왠열~,왠열~,택
발도 아픈데 왜 나와있냐..,가셨어? 다들 어디,택
발도 아픈데 왜 나와있냐..,다들 가셨어? 어디,택
발도 아픈데 왜 나와있냐..,다들 가셨어?,택
발도 아픈데 왜 나와있냐..,다들 어디 가셨어?,택
"야, 너 신발끈 풀렸다.",가셨어? 다들 어디,택
"야, 너 신발끈 풀렸다.",다들 가셨어? 어디,택
"야, 너 신발끈 풀렸다.",다들 가셨어?,택
"야, 너 신발끈 풀렸다.",다들 어디 가셨어?,택
"야, 너 신발끈 풀렸다.",가셨어? 다들 어디,택
"야, 너 신발끈 풀렸다.",다들 가셨어? 어디,택
"야, 너 신발끈 풀렸다.",다들 가셨어?,택
"야, 너 신발끈 풀렸다.",다들 어디 가셨어?,택
너 야  맨발? 으이그~인간아~,가셨어? 다들 어디,택
너 야  맨발? 으이그~인간아~,다들 가셨어? 어디,택
너 야  맨발? 으이그~인간아~,다들 가셨어?,택
너 야  맨발? 으이그~인간아~,다들 어디 가셨어?,택
너 야 맨발? 으이그~인간아~,가셨어? 다들 어디,택
너 야 맨발? 으이그~인간아~,다들 가셨어? 어디,택
너 야 맨발? 으이그~인간아~,다들 가셨어?,택
너 야 맨발? 으이그~인간아~,다들 어디 가셨어?,택
너 맨발? 으이그~인간아~,가셨어? 다들 어디,택
너 맨발? 으이그~인간아~,다들 가셨어? 어디,택
너 맨발? 으이그~인간아~,다들 가셨어?,택
너 맨발? 으이그~인간아~,다들 어디 가셨어?,택
야 너 맨발? 으이그~인간아~,가셨어? 다들 어디,택
야 너 맨발? 으이그~인간아~,다들 가셨어? 어디,택
야 너 맨발? 으이그~인간아~,다들 가셨어?,택
야 너 맨발? 으이그~인간아~,다들 어디 가셨어?,택
덕선이 독서실 다닌대.,"누나, 보라  전생에 너였나보다..",택
덕선이 독서실 다닌대.,"누나, 보라 전생에 너였나보다..",택
덕선이 독서실 다닌대.,"보라 누나, 전생에 너였나보다..",택
덕선이 독서실 다닌대.,"누나, 보라  전생에 너였나보다..",택
덕선이 독서실 다닌대.,"누나, 보라 전생에 너였나보다..",택
덕선이 독서실 다닌대.,"보라 누나, 전생에 너였나보다..",택
공부해 새끼야,"누나, 보라  전생에 너였나보다..",택
공부해 새끼야,"누나, 보라 전생에 너였나보다..",택
공부해 새끼야,"보라 누나, 전생에 너였나보다..",택
열심이야. 성보라는 새벽부터 도서관. 야 성보라 공부 못해서 죽은 귀신 붙었나봐. 왠열 캡,"누나, 보라  전생에 너였나보다..",택
열심이야. 성보라는 새벽부터 도서관. 야 성보라 공부 못해서 죽은 귀신 붙었나봐. 왠열 캡,"누나, 보라 전생에 너였나보다..",택
열심이야. 성보라는 새벽부터 도서관. 야 성보라 공부 못해서 죽은 귀신 붙었나봐. 왠열 캡,"보라 누나, 전생에 너였나보다..",택
새벽부터 성보라는 도서관. 야 성보라 공부 못해서 죽은 귀신 붙었나봐. 왠열 캡 열심이야.,"누나, 보라  전생에 너였나보다..",택
새벽부터 성보라는 도서관. 야 성보라 공부 못해서 죽은 귀신 붙었나봐. 왠열 캡 열심이야.,"누나, 보라 전생에 너였나보다..",택
