Q,A,role
어. 어.. 어..!! 그래...,"엄마. 빨리 이름 불러주세요. 급해요. 아, 전화를 끊어요..!!여권 들고 계시죠.",정환
어. 어.. 어..!! 그래...," 엄마. 빨리 이름 불러주세요. 급해요. 아, 왜 전화를 끊어요..!!여권 들고 계시죠.",정환
어. 어.. 그래...  어..!!,"계시죠.  엄마. 빨리 이름 불러주세요. 급해요. 아, 왜 전화를 끊어요..!!여권 들고 ",정환
어. 어.. 그래...  어..!!,"엄마. 빨리 이름 불러주세요. 급해요. 아, 왜 전화를 들고 끊어요..!!여권 계시죠.",정환
어. 어.. 그래...  어..!!,"엄마. 빨리 이름 불러주세요. 급해요. 아, 전화를 끊어요..!!여권 들고 계시죠.",정환
어. 어.. 그래...  어..!!," 엄마. 빨리 이름 불러주세요. 급해요. 아, 왜 전화를 끊어요..!!여권 들고 계시죠.",정환
어. 여권은 왜.,"엄마!뒤에  아,  사람 기다린다니까.. 거기 영문명만 빨리 불러주세요.",정환
어. 여권은 왜.,"아, 엄마!뒤에 사람 기다린다니까.. 영문명만 거기 빨리 불러주세요.",정환
어. 여권은 왜.," 아, 엄마!뒤에 사람 기다린다니까.. 거기 영문명만 빨리 불러주세요.",정환
"손에 여권 들고 있죠, 지금!? 예!?","엄마!뒤에  아,  사람 기다린다니까.. 거기 영문명만 빨리 불러주세요.",정환
"손에 여권 들고 있죠, 지금!? 예!?","아, 엄마!뒤에 사람 기다린다니까.. 영문명만 거기 빨리 불러주세요.",정환
"손에 여권 들고 있죠, 지금!? 예!?"," 아, 엄마!뒤에 사람 기다린다니까.. 거기 영문명만 빨리 불러주세요.",정환
"아, 빨리 여권 보세요.","엄마!뒤에  아,  사람 기다린다니까.. 거기 영문명만 빨리 불러주세요.",정환
"아, 빨리 여권 보세요.","아, 엄마!뒤에 사람 기다린다니까.. 영문명만 거기 빨리 불러주세요.",정환
"아, 빨리 여권 보세요."," 아, 엄마!뒤에 사람 기다린다니까.. 거기 영문명만 빨리 불러주세요.",정환
이.....  여권..,"엄마!뒤에  아,  사람 기다린다니까.. 거기 영문명만 빨리 불러주세요.",정환
이.....  여권..,"아, 엄마!뒤에 사람 기다린다니까.. 영문명만 거기 빨리 불러주세요.",정환
이.....  여권..," 아, 엄마!뒤에 사람 기다린다니까.. 거기 영문명만 빨리 불러주세요.",정환
이..... 여권..,"엄마!뒤에  아,  사람 기다린다니까.. 거기 영문명만 빨리 불러주세요.",정환
이..... 여권..,"아, 엄마!뒤에 사람 기다린다니까.. 영문명만 거기 빨리 불러주세요.",정환
이..... 여권..," 아, 엄마!뒤에 사람 기다린다니까.. 거기 영문명만 빨리 불러주세요.",정환
여권.. 이.....,"엄마!뒤에  아,  사람 기다린다니까.. 거기 영문명만 빨리 불러주세요.",정환
여권.. 이.....,"아, 엄마!뒤에 사람 기다린다니까.. 영문명만 거기 빨리 불러주세요.",정환
여권.. 이.....," 아, 엄마!뒤에 사람 기다린다니까.. 거기 영문명만 빨리 불러주세요.",정환
엄마~ 나 왔어~,엄마!!  엄마.,정환
엄마~ 나 왔어~,엄마!! 엄마.,정환
엄마~ 나 왔어~,엄마. 엄마!!,정환
엄마한테 말 해봐~,엄마!!  엄마.,정환
엄마한테 말 해봐~,엄마!! 엄마.,정환
엄마한테 말 해봐~,엄마. 엄마!!,정환
엄마가 이거 갖다드리래요.,엄마!!  엄마.,정환
엄마가 이거 갖다드리래요.,엄마!! 엄마.,정환
엄마가 이거 갖다드리래요.,엄마. 엄마!!,정환
"통화해..!! 엄마가 저저.., 물 올.., 물 올려놨다. 이따가 다시 ",엄마!!  엄마.,정환
"통화해..!! 엄마가 저저.., 물 올.., 물 올려놨다. 이따가 다시 ",엄마!! 엄마.,정환
"통화해..!! 엄마가 저저.., 물 올.., 물 올려놨다. 이따가 다시 ",엄마. 엄마!!,정환
"엄마가 저저.., 물 올.., 물 올려놨다. 이따가 통화해..!! 다시",엄마!!  엄마.,정환
"엄마가 저저.., 물 올.., 물 올려놨다. 이따가 통화해..!! 다시",엄마!! 엄마.,정환
"엄마가 저저.., 물 올.., 물 올려놨다. 이따가 통화해..!! 다시",엄마. 엄마!!,정환
"엄마가 저저.., 물 올.., 물 올려놨다. 이따가 다시 통화해..!!",엄마!!  엄마.,정환
"엄마가 저저.., 물 올.., 물 올려놨다. 이따가 다시 통화해..!!",엄마!! 엄마.,정환
"엄마가 저저.., 물 올.., 물 올려놨다. 이따가 다시 통화해..!!",엄마. 엄마!!,정환
여보세요?,엄마!!!,정환
여보세요?,엄마!!!,정환
여보세요?,엄마!!!,정환
여보세요?,엄마!!!,정환
여보세요?,엄마!!!,정환
여보세요?,엄마!!!,정환
여보세요?,엄마!!!,정환
여보세요?,엄마!!!,정환
여보세요?,엄마!!!,정환
여보세요?,엄마!!!,정환
어 왔어. 우리 아들.,"진짜..!!  아,  아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
어 왔어. 우리 아들.,"아, 진짜..!! 아들 똥개훈련 시키는 거야, 영문이름 뭐야..!!!!!아, 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
어 왔어. 우리 아들.,"아, 진짜..!! 아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 불러달라는데 뭐가 그렇게 바빠요.",정환
어 왔어. 우리 아들.," 아, 진짜..!! 아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
엄마. 아들 왔어!!,"진짜..!!  아,  아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
엄마. 아들 왔어!!,"아, 진짜..!! 아들 똥개훈련 시키는 거야, 영문이름 뭐야..!!!!!아, 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
엄마. 아들 왔어!!,"아, 진짜..!! 아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 불러달라는데 뭐가 그렇게 바빠요.",정환
엄마. 아들 왔어!!," 아, 진짜..!! 아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
우리 아들 언제 이렇게 컸을까..!?,"진짜..!!  아,  아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
우리 아들 언제 이렇게 컸을까..!?,"아, 진짜..!! 아들 똥개훈련 시키는 거야, 영문이름 뭐야..!!!!!아, 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
우리 아들 언제 이렇게 컸을까..!?,"아, 진짜..!! 아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 불러달라는데 뭐가 그렇게 바빠요.",정환
우리 아들 언제 이렇게 컸을까..!?," 아, 진짜..!! 아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
"왔나, 어..!!  우리 아들..!! 아이구, 내 새끼!!","진짜..!!  아,  아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
"왔나, 어..!!  우리 아들..!! 아이구, 내 새끼!!","아, 진짜..!! 아들 똥개훈련 시키는 거야, 영문이름 뭐야..!!!!!아, 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
"왔나, 어..!!  우리 아들..!! 아이구, 내 새끼!!","아, 진짜..!! 아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 불러달라는데 뭐가 그렇게 바빠요.",정환
"왔나, 어..!!  우리 아들..!! 아이구, 내 새끼!!"," 아, 진짜..!! 아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
"어..!! 왔나, 우리 아들..!! 아이구, 새끼!! 내","진짜..!!  아,  아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
"어..!! 왔나, 우리 아들..!! 아이구, 새끼!! 내","아, 진짜..!! 아들 똥개훈련 시키는 거야, 영문이름 뭐야..!!!!!아, 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
"어..!! 왔나, 우리 아들..!! 아이구, 새끼!! 내","아, 진짜..!! 아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 불러달라는데 뭐가 그렇게 바빠요.",정환
"어..!! 왔나, 우리 아들..!! 아이구, 새끼!! 내"," 아, 진짜..!! 아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
"어..!! 왔나, 아들..!! 아이구, 내 새끼!!","진짜..!!  아,  아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
"어..!! 왔나, 아들..!! 아이구, 내 새끼!!","아, 진짜..!! 아들 똥개훈련 시키는 거야, 영문이름 뭐야..!!!!!아, 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
"어..!! 왔나, 아들..!! 아이구, 내 새끼!!","아, 진짜..!! 아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 불러달라는데 뭐가 그렇게 바빠요.",정환
"어..!! 왔나, 아들..!! 아이구, 내 새끼!!"," 아, 진짜..!! 아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
"어..!! 왔나, 우리 아들..!! 아이구, 내 새끼!!","진짜..!!  아,  아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
"어..!! 왔나, 우리 아들..!! 아이구, 내 새끼!!","아, 진짜..!! 아들 똥개훈련 시키는 거야, 영문이름 뭐야..!!!!!아, 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
"어..!! 왔나, 우리 아들..!! 아이구, 내 새끼!!","아, 진짜..!! 아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 불러달라는데 뭐가 그렇게 바빠요.",정환
"어..!! 왔나, 우리 아들..!! 아이구, 내 새끼!!"," 아, 진짜..!! 아들 똥개훈련 시키는 거야, 뭐야..!!!!!아, 영문이름 하나 불러달라는데 뭐가 그렇게 바빠요.",정환
"아, 빨리 여권 보세요.","보세요.  아, 빨리 여권 ",정환
"아, 빨리 여권 보세요.","아, 여권 빨리 보세요.",정환
"아, 빨리 여권 보세요."," 아, 빨리 여권 보세요.",정환
"손에 여권 들고 있죠, 지금!? 예!?","보세요.  아, 빨리 여권 ",정환
"손에 여권 들고 있죠, 지금!? 예!?","아, 여권 빨리 보세요.",정환
"손에 여권 들고 있죠, 지금!? 예!?"," 아, 빨리 여권 보세요.",정환
여권.. 이.....,"보세요.  아, 빨리 여권 ",정환
여권.. 이.....,"아, 여권 빨리 보세요.",정환
여권.. 이.....," 아, 빨리 여권 보세요.",정환
엄마 예.  근데 여권 좀 가지고 와보세요.,"보세요.  아, 빨리 여권 ",정환
엄마 예.  근데 여권 좀 가지고 와보세요.,"아, 여권 빨리 보세요.",정환
엄마 예.  근데 여권 좀 가지고 와보세요.," 아, 빨리 여권 보세요.",정환
예. 엄마 여권 근데 좀 가지고 와보세요.,"보세요.  아, 빨리 여권 ",정환
예. 엄마 여권 근데 좀 가지고 와보세요.,"아, 여권 빨리 보세요.",정환
예. 엄마 여권 근데 좀 가지고 와보세요.," 아, 빨리 여권 보세요.",정환
예. 엄마 근데 여권 가지고 와보세요.,"보세요.  아, 빨리 여권 ",정환
예. 엄마 근데 여권 가지고 와보세요.,"아, 여권 빨리 보세요.",정환
예. 엄마 근데 여권 가지고 와보세요.," 아, 빨리 여권 보세요.",정환
예. 엄마 근데 여권 좀 가지고 와보세요.,"보세요.  아, 빨리 여권 ",정환
예. 엄마 근데 여권 좀 가지고 와보세요.,"아, 여권 빨리 보세요.",정환
예. 엄마 근데 여권 좀 가지고 와보세요.," 아, 빨리 여권 보세요.",정환
아. 예..!!,"예!?  손에 여권 들고 있죠, 지금!? ",정환
아. 예..!!,"여권 손에 들고 있죠, 지금!? 예!?",정환
아. 예..!!," 손에 여권 들고 있죠, 지금!? 예!?",정환
어. 어..!!,"예!?  손에 여권 들고 있죠, 지금!? ",정환
어. 어..!!,"여권 손에 들고 있죠, 지금!? 예!?",정환
어. 어..!!," 손에 여권 들고 있죠, 지금!? 예!?",정환
"어.., 야..!!","예!?  손에 여권 들고 있죠, 지금!? ",정환
"어.., 야..!!","여권 손에 들고 있죠, 지금!? 예!?",정환
"어.., 야..!!"," 손에 여권 들고 있죠, 지금!? 예!?",정환
"저기..!!  응.  아,  ","예!?  손에 여권 들고 있죠, 지금!? ",정환
"저기..!!  응.  아,  ","여권 손에 들고 있죠, 지금!? 예!?",정환
"저기..!!  응.  아,  "," 손에 여권 들고 있죠, 지금!? 예!?",정환
"아, 응. 저기..!!","예!?  손에 여권 들고 있죠, 지금!? ",정환
"아, 응. 저기..!!","여권 손에 들고 있죠, 지금!? 예!?",정환
"아, 응. 저기..!!"," 손에 여권 들고 있죠, 지금!? 예!?",정환
" 응.  아, 저기..!! ","예!?  손에 여권 들고 있죠, 지금!? ",정환
" 응.  아, 저기..!! ","여권 손에 들고 있죠, 지금!? 예!?",정환
" 응.  아, 저기..!! "," 손에 여권 들고 있죠, 지금!? 예!?",정환
어...,불러주세요.  거기 맨 앞장에 엄마 사진 보이고. 그 옆에 영문명 있어요.그거 빨리,정환
어...,거기 맨 앞장에 엄마 사진 보이고. 그 옆에 있어요.그거 영문명 빨리 불러주세요.,정환
어...,거기 맨 앞장에 엄마 사진 보이고. 옆에 영문명 있어요.그거 빨리 불러주세요.,정환
어...,거기 맨 앞장에 엄마 사진 보이고. 그 옆에 영문명 있어요.그거 빨리 불러주세요.,정환
아. 어.,불러주세요.  거기 맨 앞장에 엄마 사진 보이고. 그 옆에 영문명 있어요.그거 빨리,정환
아. 어.,거기 맨 앞장에 엄마 사진 보이고. 그 옆에 있어요.그거 영문명 빨리 불러주세요.,정환
아. 어.,거기 맨 앞장에 엄마 사진 보이고. 옆에 영문명 있어요.그거 빨리 불러주세요.,정환
아. 어.,거기 맨 앞장에 엄마 사진 보이고. 그 옆에 영문명 있어요.그거 빨리 불러주세요.,정환
어.,불러주세요.  거기 맨 앞장에 엄마 사진 보이고. 그 옆에 영문명 있어요.그거 빨리,정환
어.,거기 맨 앞장에 엄마 사진 보이고. 그 옆에 있어요.그거 영문명 빨리 불러주세요.,정환
어.,거기 맨 앞장에 엄마 사진 보이고. 옆에 영문명 있어요.그거 빨리 불러주세요.,정환
어.,거기 맨 앞장에 엄마 사진 보이고. 그 옆에 영문명 있어요.그거 빨리 불러주세요.,정환
어...,불러주세요.  거기 맨 앞장에 엄마 사진 보이고. 그 옆에 영문명 있어요.그거 빨리,정환
어...,거기 맨 앞장에 엄마 사진 보이고. 그 옆에 있어요.그거 영문명 빨리 불러주세요.,정환
어...,거기 맨 앞장에 엄마 사진 보이고. 옆에 영문명 있어요.그거 빨리 불러주세요.,정환
어...,거기 맨 앞장에 엄마 사진 보이고. 그 옆에 영문명 있어요.그거 빨리 불러주세요.,정환
어...,불러주세요.  거기 맨 앞장에 엄마 사진 보이고. 그 옆에 영문명 있어요.그거 빨리,정환
어...,거기 맨 앞장에 엄마 사진 보이고. 그 옆에 있어요.그거 영문명 빨리 불러주세요.,정환
어...,거기 맨 앞장에 엄마 사진 보이고. 옆에 영문명 있어요.그거 빨리 불러주세요.,정환
어...,거기 맨 앞장에 엄마 사진 보이고. 그 옆에 영문명 있어요.그거 빨리 불러주세요.,정환
"음..저기, 정환아.","아  예..,  빨리요..!!",정환
"음..저기, 정환아.","아 예.., 빨리요..!!",정환
"음..저기, 정환아.","예.., 빨리요..!!",정환
"음..저기, 정환아."," 예.., 아 빨리요..!!",정환
"저기, 정환아.","아  예..,  빨리요..!!",정환
"저기, 정환아.","아 예.., 빨리요..!!",정환
"저기, 정환아.","예.., 빨리요..!!",정환
"저기, 정환아."," 예.., 아 빨리요..!!",정환
"저기, 정환아.","아  예..,  빨리요..!!",정환
"저기, 정환아.","아 예.., 빨리요..!!",정환
"저기, 정환아.","예.., 빨리요..!!",정환
"저기, 정환아."," 예.., 아 빨리요..!!",정환
"정환아.  .. 저기, ","아  예..,  빨리요..!!",정환
"정환아.  .. 저기, ","아 예.., 빨리요..!!",정환
"정환아.  .. 저기, ","예.., 빨리요..!!",정환
"정환아.  .. 저기, "," 예.., 아 빨리요..!!",정환
".. 정환아. 저기,","아  예..,  빨리요..!!",정환
".. 정환아. 저기,","아 예.., 빨리요..!!",정환
".. 정환아. 저기,","예.., 빨리요..!!",정환
".. 정환아. 저기,"," 예.., 아 빨리요..!!",정환
" .. 저기, 정환아.","아  예..,  빨리요..!!",정환
" .. 저기, 정환아.","아 예.., 빨리요..!!",정환
" .. 저기, 정환아.","예.., 빨리요..!!",정환
" .. 저기, 정환아."," 예.., 아 빨리요..!!",정환
어. 정환아. 여행사에 잔금은 잘 줬어?,네. ..,정환
어. 정환아. 여행사에 잔금은 잘 줬어?,네. ..,정환
어. 정환아. 여행사에 잔금은 잘 줬어?,.. 네.,정환
너 근데 어디 예약은 했냐?,네. ..,정환
너 근데 어디 예약은 했냐?,네. ..,정환
너 근데 어디 예약은 했냐?,.. 네.,정환
너 근데 어디 예약은 했냐?,네. ..,정환
너 근데 어디 예약은 했냐?,네. ..,정환
너 근데 어디 예약은 했냐?,.. 네.,정환
여행사랑  ..  통화했어?,네. ..,정환
여행사랑  ..  통화했어?,네. ..,정환
여행사랑  ..  통화했어?,.. 네.,정환
.. 통화했어? 여행사랑,네. ..,정환
.. 통화했어? 여행사랑,네. ..,정환
.. 통화했어? 여행사랑,.. 네.,정환
.. 여행사랑 통화했어?,네. ..,정환
.. 여행사랑 통화했어?,네. ..,정환
.. 여행사랑 통화했어?,.. 네.,정환
"아, 엄마..!!",엄마.,정환
"아, 엄마..!!",엄마.,정환
아 엄마!,엄마.,정환
아 엄마!,엄마.,정환
..  엄마!!,엄마.,정환
..  엄마!!,엄마.,정환
엄마.. 아,엄마.,정환
엄마.. 아,엄마.,정환
엄마.. 아,엄마.,정환
엄마.. 아,엄마.,정환
엄마..,엄마.,정환
엄마..,엄마.,정환
아 엄마..,엄마.,정환
아 엄마..,엄마.,정환
정환아.,정환아.,정환
정환아.,정환아.,정환
정환아.,정환아.,정환
정환아.,정환아.,정환
정환아.,정환아.,정환
정환아.,정환아.,정환
정환아.,정환아.,정환
정환아.,정환아.,정환
정환아.,정환아.,정환
정환아.,정환아.,정환
내 방에서 자. 내 방에서 자라구. 방에서 자. 난 여기서 자면 돼.,방에서 내  자. 내  자라구.  자. 난 여기서 자면 돼.,정환
내 방에서 자. 내 방에서 자라구. 방에서 자. 난 여기서 자면 돼.,내 방에서 자. 내 자라구. 방에서 방에서 자. 난 여기서 자면 돼.,정환
내 방에서 자. 내 방에서 자라구. 방에서 자. 난 여기서 자면 돼.,내 방에서 자. 내 방에서 자라구. 방에서 자. 난 여기서 자면 돼.,정환
"안돼, 너 그냥 자.",방에서 내  자. 내  자라구.  자. 난 여기서 자면 돼.,정환
"안돼, 너 그냥 자.",내 방에서 자. 내 자라구. 방에서 방에서 자. 난 여기서 자면 돼.,정환
"안돼, 너 그냥 자.",내 방에서 자. 내 방에서 자라구. 방에서 자. 난 여기서 자면 돼.,정환
같이 자자 형 외로워~,방에서 내  자. 내  자라구.  자. 난 여기서 자면 돼.,정환
같이 자자 형 외로워~,내 방에서 자. 내 자라구. 방에서 방에서 자. 난 여기서 자면 돼.,정환
같이 자자 형 외로워~,내 방에서 자. 내 방에서 자라구. 방에서 자. 난 여기서 자면 돼.,정환
방 더  빼. 오늘 형 에서 자.,방에서 내  자. 내  자라구.  자. 난 여기서 자면 돼.,정환
방 더  빼. 오늘 형 에서 자.,내 방에서 자. 내 자라구. 방에서 방에서 자. 난 여기서 자면 돼.,정환
방 더  빼. 오늘 형 에서 자.,내 방에서 자. 내 방에서 자라구. 방에서 자. 난 여기서 자면 돼.,정환
더 방 빼. 오늘 형 자. 방에서,방에서 내  자. 내  자라구.  자. 난 여기서 자면 돼.,정환
더 방 빼. 오늘 형 자. 방에서,내 방에서 자. 내 자라구. 방에서 방에서 자. 난 여기서 자면 돼.,정환
더 방 빼. 오늘 형 자. 방에서,내 방에서 자. 내 방에서 자라구. 방에서 자. 난 여기서 자면 돼.,정환
더 방 빼. 오늘 형 방에서 자.,방에서 내  자. 내  자라구.  자. 난 여기서 자면 돼.,정환
더 방 빼. 오늘 형 방에서 자.,내 방에서 자. 내 자라구. 방에서 방에서 자. 난 여기서 자면 돼.,정환
더 방 빼. 오늘 형 방에서 자.,내 방에서 자. 내 방에서 자라구. 방에서 자. 난 여기서 자면 돼.,정환
너무 좋아,좋아 너무,정환
너무 좋아,좋아 너무,정환
너무 좋아,너무,정환
너무 좋아,너무 좋아,정환
와. 신난다.,좋아 너무,정환
와. 신난다.,좋아 너무,정환
와. 신난다.,너무,정환
와. 신난다.,너무 좋아,정환
너무 좋지.. 땡큐 아니야?,좋아 너무,정환
너무 좋지.. 땡큐 아니야?,좋아 너무,정환
너무 좋지.. 땡큐 아니야?,너무,정환
너무 좋지.. 땡큐 아니야?,너무 좋아,정환
좋다!!!  너무,좋아 너무,정환
좋다!!!  너무,좋아 너무,정환
좋다!!!  너무,너무,정환
좋다!!!  너무,너무 좋아,정환
좋다!!! 너무,좋아 너무,정환
좋다!!! 너무,좋아 너무,정환
좋다!!! 너무,너무,정환
좋다!!! 너무,너무 좋아,정환
너무 좋다!!!,좋아 너무,정환
너무 좋다!!!,좋아 너무,정환
너무 좋다!!!,너무,정환
너무 좋다!!!,너무 좋아,정환
"야, 멀쩡하던데?",주무세요. ...  안녕히,정환
"야, 멀쩡하던데?",... 주무세요. 안녕히,정환
"야, 멀쩡하던데?",...  안녕히 주무세요.,정환
"야, 멀쩡하던데?",주무세요. ...  안녕히,정환
"야, 멀쩡하던데?",... 주무세요. 안녕히,정환
"야, 멀쩡하던데?",...  안녕히 주무세요.,정환
"참, 도롱뇽은 괜찮나?",주무세요. ...  안녕히,정환
"참, 도롱뇽은 괜찮나?",... 주무세요. 안녕히,정환
"참, 도롱뇽은 괜찮나?",...  안녕히 주무세요.,정환
깨끗한데!?  제법,주무세요. ...  안녕히,정환
깨끗한데!?  제법,... 주무세요. 안녕히,정환
깨끗한데!?  제법,...  안녕히 주무세요.,정환
깨끗한데!? 제법,주무세요. ...  안녕히,정환
깨끗한데!? 제법,... 주무세요. 안녕히,정환
깨끗한데!? 제법,...  안녕히 주무세요.,정환
제법 깨끗한데!?,주무세요. ...  안녕히,정환
제법 깨끗한데!?,... 주무세요. 안녕히,정환
제법 깨끗한데!?,...  안녕히 주무세요.,정환
야 김정팔!,김정팔! 야,정환
야 김정팔!,김정팔! 야,정환
야 김정팔!,김정팔!,정환
야 김정팔!,야 김정팔!,정환
"야, 김정팔!! 어때?!",김정팔! 야,정환
"야, 김정팔!! 어때?!",김정팔! 야,정환
"야, 김정팔!! 어때?!",김정팔!,정환
"야, 김정팔!! 어때?!",야 김정팔!,정환
야. 정환아.,김정팔! 야,정환
야. 정환아.,김정팔! 야,정환
야. 정환아.,김정팔!,정환
야. 정환아.,야 김정팔!,정환
"김정환.  야, ",김정팔! 야,정환
"김정환.  야, ",김정팔! 야,정환
"김정환.  야, ",김정팔!,정환
"김정환.  야, ",야 김정팔!,정환
"김정환. 야,",김정팔! 야,정환
"김정환. 야,",김정팔! 야,정환
"김정환. 야,",김정팔!,정환
"김정환. 야,",야 김정팔!,정환
" 야, 김정환.",김정팔! 야,정환
" 야, 김정환.",김정팔! 야,정환
" 야, 김정환.",김정팔!,정환
" 야, 김정환.",야 김정팔!,정환
정환아.,응..?,정환
정환아.,응..?,정환
정환아.,응..?,정환
정환아.,응..?,정환
정환아.,응..?,정환
정환아.,응..?,정환
정환아.,응..?,정환
정환아.,응..?,정환
정환아.,응..?,정환
정환아.,응..?,정환
..  가자.,가자. ..,정환
..  가자.,가자. ..,정환
..  가자.,..  가자.,정환
..  가자.,가자. ..,정환
..  가자.,가자. ..,정환
..  가자.,..  가자.,정환
같이가자.,가자. ..,정환
같이가자.,가자. ..,정환
같이가자.,..  가자.,정환
가자. ....... 같이,가자. ..,정환
가자. ....... 같이,가자. ..,정환
가자. ....... 같이,..  가자.,정환
....... 가자. 같이,가자. ..,정환
....... 가자. 같이,가자. ..,정환
....... 가자. 같이,..  가자.,정환
....... 가자.,가자. ..,정환
....... 가자.,가자. ..,정환
....... 가자.,..  가자.,정환
....... 같이 가자.,가자. ..,정환
....... 같이 가자.,가자. ..,정환
....... 같이 가자.,..  가자.,정환
갈 거지?!!,응. ..  갈게.,정환
갈 거지?!!,.. 갈게. 응.,정환
갈 거지?!!,.. 응. 갈게.,정환
"갈 거지, 니네?",응. ..  갈게.,정환
"갈 거지, 니네?",.. 갈게. 응.,정환
"갈 거지, 니네?",.. 응. 갈게.,정환
.. 난 갈 건데..?,응. ..  갈게.,정환
.. 난 갈 건데..?,.. 갈게. 응.,정환
.. 난 갈 건데..?,.. 응. 갈게.,정환
갈 ..  거지? 응?!,응. ..  갈게.,정환
갈 ..  거지? 응?!,.. 갈게. 응.,정환
갈 ..  거지? 응?!,.. 응. 갈게.,정환
갈 .. 거지? 응?!,응. ..  갈게.,정환
갈 .. 거지? 응?!,.. 갈게. 응.,정환
갈 .. 거지? 응?!,.. 응. 갈게.,정환
.. 갈 거지? 응?!,응. ..  갈게.,정환
.. 갈 거지? 응?!,.. 갈게. 응.,정환
.. 갈 거지? 응?!,.. 응. 갈게.,정환
네.,다녀오세요. 걱정 말고 잘,정환
네.,걱정 말고 다녀오세요. 잘,정환
네.,걱정 말고 잘 다녀오세요.,정환
네.,다녀오세요. 걱정 말고 잘,정환
네.,걱정 말고 다녀오세요. 잘,정환
네.,걱정 말고 잘 다녀오세요.,정환
네.,다녀오세요. 걱정 말고 잘,정환
네.,걱정 말고 다녀오세요. 잘,정환
네.,걱정 말고 잘 다녀오세요.,정환
네.,다녀오세요. 걱정 말고 잘,정환
네.,걱정 말고 다녀오세요. 잘,정환
네.,걱정 말고 잘 다녀오세요.,정환
네.,다녀오세요. 걱정 말고 잘,정환
네.,걱정 말고 다녀오세요. 잘,정환
네.,걱정 말고 잘 다녀오세요.,정환
동생아 생일 축하한다.,응.,정환
동생아 생일 축하한다.,응.,정환
누나.,응.,정환
누나.,응.,정환
누나!,응.,정환
누나!,응.,정환
동생아.,응.,정환
동생아.,응.,정환
동생아.,응.,정환
동생아.,응.,정환
안 끝났는데..,소리야!? 뭔,정환
안 끝났는데..,소리야!? 뭔,정환
안 끝났는데..,뭔 소리야!?,정환
아직 시작 안 했지?,소리야!? 뭔,정환
아직 시작 안 했지?,소리야!? 뭔,정환
아직 시작 안 했지?,뭔 소리야!?,정환
아니. 아직도 안끝났대.,소리야!? 뭔,정환
아니. 아직도 안끝났대.,소리야!? 뭔,정환
아니. 아직도 안끝났대.,뭔 소리야!?,정환
아직 올해가  다 안 갔지. 어?,소리야!? 뭔,정환
아직 올해가  다 안 갔지. 어?,소리야!? 뭔,정환
아직 올해가  다 안 갔지. 어?,뭔 소리야!?,정환
올해가 다 아직 안 갔지. 어?,소리야!? 뭔,정환
올해가 다 아직 안 갔지. 어?,소리야!? 뭔,정환
올해가 다 아직 안 갔지. 어?,뭔 소리야!?,정환
올해가 아직 다 안 갔지. 어?,소리야!? 뭔,정환
올해가 아직 다 안 갔지. 어?,소리야!? 뭔,정환
올해가 아직 다 안 갔지. 어?,뭔 소리야!?,정환
